time,properties.taxi_count,day_of_week,minute,hour,sector_1,sector_2,sector_3,sector_4,sector_5,sector_6,sector_7,sector_8,sector_9
2019-01-08 07:50:00,4125,1,50,7,184,1062,60,480,1600,732,1,6,0
2019-01-08 07:55:00,3950,1,55,7,168,1030,66,465,1542,667,3,9,0
2019-01-08 08:00:00,3903,1,0,8,143,963,76,484,1560,670,1,6,0
2019-01-08 08:05:00,3785,1,5,8,117,882,71,488,1536,682,2,7,0
2019-01-08 08:10:00,3751,1,10,8,135,799,81,499,1516,711,2,8,0
2019-01-08 08:15:00,3545,1,15,8,128,736,86,521,1382,676,6,10,0
2019-01-08 08:20:00,3418,1,20,8,135,698,73,527,1314,665,2,4,0
2019-01-08 08:25:00,3269,1,25,8,118,641,80,524,1273,621,0,12,0
2019-01-08 08:30:00,3193,1,30,8,90,650,65,546,1195,635,1,11,0
2019-01-08 08:35:00,3000,1,35,8,76,557,75,551,1157,575,1,8,0
2019-01-08 08:40:00,3248,1,40,8,100,631,77,615,1256,558,1,10,0
2019-01-08 08:45:00,3148,1,45,8,94,599,90,587,1260,504,3,11,0
2019-01-08 08:50:00,3188,1,50,8,84,595,82,655,1276,484,1,11,0
2019-01-08 08:55:00,3302,1,55,8,89,568,82,681,1393,476,0,13,0
2019-01-08 09:00:00,3446,1,0,9,86,554,78,726,1497,492,1,12,0
2019-01-08 09:05:00,3368,1,5,9,72,501,94,711,1527,443,1,19,0
2019-01-08 09:10:00,4000,1,10,9,92,638,95,774,1900,489,1,11,0
2019-01-08 09:15:00,4137,1,15,9,121,622,96,805,2021,449,2,21,0
2019-01-08 09:20:00,4361,1,20,9,116,635,93,800,2219,486,1,11,0
2019-01-08 09:25:00,4522,1,25,9,131,601,100,784,2427,458,2,19,0
2019-01-08 09:30:00,4613,1,30,9,120,604,83,763,2551,473,1,18,0
2019-01-08 09:35:00,4167,1,35,9,104,453,70,667,2441,407,4,21,0
2019-01-08 09:40:00,4408,1,40,9,104,517,78,689,2582,412,2,24,0
2019-01-08 09:45:00,4301,1,45,9,90,529,67,656,2533,395,2,29,0
2019-01-08 09:50:00,4259,1,50,9,88,522,70,644,2534,368,2,31,0
2019-01-08 09:55:00,4422,1,55,9,105,532,72,658,2643,380,1,31,0
2019-01-08 10:00:00,4624,1,0,10,109,510,75,632,2847,420,0,31,0
2019-01-08 10:05:00,4995,1,5,10,112,515,77,685,3103,463,1,39,0
2019-01-08 10:10:00,4924,1,10,10,114,503,72,672,3066,454,0,43,0
2019-01-08 10:15:00,5132,1,15,10,118,535,72,701,3188,477,0,41,0
2019-01-08 10:20:00,5029,1,20,10,139,498,65,677,3135,475,1,39,0
2019-01-08 10:25:00,5088,1,25,10,111,467,68,684,3205,511,1,41,0
2019-01-08 10:30:00,5124,1,30,10,132,509,55,672,3194,525,0,37,0
2019-01-08 10:35:00,5070,1,35,10,131,503,52,669,3167,509,0,39,0
2019-01-08 10:40:00,5007,1,40,10,116,507,57,645,3152,482,1,47,0
2019-01-08 10:45:00,4941,1,45,10,113,510,47,625,3142,468,0,36,0
2019-01-08 10:50:00,4921,1,50,10,126,506,51,643,3067,485,0,43,0
2019-01-08 10:55:00,4983,1,55,10,127,534,57,648,3093,490,2,32,0
2019-01-08 11:00:00,5019,1,0,11,150,577,48,612,3117,484,0,31,0
2019-01-08 11:05:00,5000,1,5,11,140,541,50,609,3092,528,1,39,0
2019-01-08 11:10:00,5197,1,10,11,156,593,54,588,3200,563,0,43,0
2019-01-08 11:15:00,5305,1,15,11,161,631,52,644,3201,574,1,41,0
2019-01-08 11:20:00,5193,1,20,11,167,638,54,598,3106,593,1,36,0
2019-01-08 11:25:00,5107,1,25,11,170,619,69,594,3045,589,0,21,0
2019-01-08 11:30:00,5081,1,30,11,159,619,60,572,3028,613,0,30,0
2019-01-08 11:35:00,4812,1,35,11,150,611,64,526,2851,587,0,23,0
2019-01-08 11:40:00,5014,1,40,11,154,649,62,559,2907,646,1,36,0
2019-01-08 11:45:00,4985,1,45,11,131,647,61,585,2837,688,2,34,0
2019-01-08 11:50:00,4872,1,50,11,131,665,54,556,2777,661,1,27,0
2019-01-08 11:55:00,4876,1,55,11,137,670,51,552,2739,696,2,29,0
2019-01-08 12:00:00,4927,1,0,12,156,694,57,550,2746,695,0,29,0
2019-01-08 12:05:00,4739,1,5,12,151,658,53,528,2642,673,0,34,0
2019-01-08 12:10:00,4827,1,10,12,165,698,60,552,2653,673,0,26,0
2019-01-08 12:15:00,4761,1,15,12,162,698,50,555,2600,662,0,34,0
2019-01-08 12:20:00,4666,1,20,12,172,694,60,544,2492,678,1,25,0
2019-01-08 12:25:00,4748,1,25,12,165,702,59,581,2538,675,0,28,0
2019-01-08 12:30:00,4760,1,30,12,171,735,73,537,2531,684,0,29,0
2019-01-08 12:35:00,4798,1,35,12,146,757,69,542,2564,687,0,33,0
2019-01-08 12:40:00,4848,1,40,12,162,738,65,560,2581,708,0,34,0
2019-01-08 12:45:00,4818,1,45,12,153,745,81,525,2574,704,0,36,0
2019-01-08 12:50:00,5000,1,50,12,168,784,71,508,2719,708,0,42,0
2019-01-08 12:55:00,5195,1,55,12,167,825,78,508,2879,694,0,44,0
2019-01-08 13:00:00,5219,1,0,13,162,904,74,496,2821,713,0,49,0
2019-01-08 13:05:00,5090,1,5,13,163,868,67,542,2734,669,0,47,0
2019-01-08 13:10:00,5131,1,10,13,179,863,61,516,2804,663,0,45,0
2019-01-08 13:15:00,5027,1,15,13,167,880,60,531,2695,656,0,38,0
2019-01-08 13:20:00,4997,1,20,13,157,883,68,503,2685,648,0,53,0
2019-01-08 13:25:00,4912,1,25,13,143,907,64,468,2656,624,0,50,0
2019-01-08 13:30:00,4929,1,30,13,131,873,63,479,2689,651,0,43,0
2019-01-08 13:35:00,4686,1,35,13,135,831,51,471,2526,631,0,41,0
2019-01-08 13:40:00,4566,1,40,13,147,804,61,508,2392,614,0,40,0
2019-01-08 13:45:00,4516,1,45,13,150,794,82,501,2294,660,2,33,0
2019-01-08 13:50:00,4500,1,50,13,157,822,76,496,2261,649,1,38,0
2019-01-08 13:55:00,4379,1,55,13,155,812,81,496,2158,640,0,37,0
2019-01-08 14:00:00,4273,1,0,14,157,789,87,500,2042,672,0,26,0
2019-01-08 14:05:00,4063,1,5,14,129,768,94,496,1891,661,0,24,0
2019-01-08 14:10:00,4383,1,10,14,162,833,92,526,2036,705,0,29,0
2019-01-08 14:15:00,4363,1,15,14,165,821,88,538,2020,704,2,25,0
2019-01-08 14:20:00,4328,1,20,14,165,807,94,524,2004,710,1,23,0
2019-01-08 14:25:00,4326,1,25,14,143,797,84,505,2043,724,1,29,0
2019-01-08 14:30:00,4464,1,30,14,152,825,98,506,2112,745,1,25,0
2019-01-08 14:35:00,4418,1,35,14,145,850,93,488,2058,757,1,26,0
2019-01-08 14:40:00,4476,1,40,14,156,874,84,466,2089,784,1,22,0
2019-01-08 14:45:00,4657,1,45,14,154,915,86,471,2219,778,2,32,0
2019-01-08 14:50:00,4653,1,50,14,152,894,87,520,2158,812,2,28,0
2019-01-08 14:55:00,3896,1,55,14,123,689,66,427,1876,692,1,22,0
2019-01-08 15:00:00,4873,1,0,15,142,925,87,520,2354,811,0,34,0
2019-01-08 15:05:00,4494,1,5,15,121,818,91,493,2193,751,0,27,0
2019-01-08 15:10:00,4970,1,10,15,146,988,100,517,2430,757,1,31,0
2019-01-08 15:15:00,4957,1,15,15,144,972,84,522,2423,781,0,31,0
2019-01-08 15:20:00,4955,1,20,15,155,1021,89,520,2391,748,0,31,0
2019-01-08 15:25:00,4865,1,25,15,153,997,97,514,2360,716,0,28,0
2019-01-08 15:30:00,4871,1,30,15,167,993,90,529,2334,733,1,24,0
2019-01-08 15:35:00,4875,1,35,15,175,1030,77,521,2311,727,0,34,0
2019-01-08 15:40:00,4683,1,40,15,178,975,79,506,2165,747,0,33,0
2019-01-08 15:45:00,4576,1,45,15,159,992,72,515,2085,725,0,28,0
2019-01-08 15:50:00,4598,1,50,15,157,1020,71,503,2124,696,0,27,0
2019-01-08 15:55:00,4691,1,55,15,169,980,65,526,2219,706,0,26,0
2019-01-08 16:00:00,4788,1,0,16,173,1058,69,528,2238,693,0,29,0
2019-01-08 16:05:00,4825,1,5,16,182,1074,70,499,2287,683,0,30,0
2019-01-08 16:10:00,4799,1,10,16,176,1087,76,511,2239,679,0,31,0
2019-01-08 16:15:00,4754,1,15,16,177,1119,77,502,2176,670,0,33,0
2019-01-08 16:20:00,4710,1,20,16,169,1143,76,504,2134,653,0,31,0
2019-01-08 16:25:00,4605,1,25,16,158,1144,85,505,2046,627,0,40,0
2019-01-08 16:30:00,4670,1,30,16,179,1135,68,500,2086,669,0,33,0
2019-01-08 16:35:00,4487,1,35,16,165,1074,76,499,2034,611,0,28,0
2019-01-08 16:40:00,4411,1,40,16,161,1113,75,487,1931,609,0,35,0
2019-01-08 16:45:00,4393,1,45,16,150,1111,72,483,1901,643,1,32,0
2019-01-08 16:50:00,4286,1,50,16,171,1054,84,434,1859,651,3,30,0
2019-01-08 16:55:00,4343,1,55,16,163,1034,77,445,1912,680,0,32,0
2019-01-08 17:00:00,4290,1,0,17,147,1003,93,414,1927,676,0,30,0
2019-01-08 17:05:00,4268,1,5,17,155,1034,74,362,1917,695,0,31,0
2019-01-08 17:10:00,4324,1,10,17,161,1072,88,360,1888,735,0,20,0
2019-01-08 17:15:00,4285,1,15,17,186,1031,92,349,1874,727,0,26,0
2019-01-08 17:20:00,4269,1,20,17,189,1035,87,287,1901,735,0,35,0
2019-01-08 17:25:00,4308,1,25,17,183,1057,84,307,1907,724,1,45,0
2019-01-08 17:30:00,4313,1,30,17,170,1012,87,296,1956,753,1,38,0
2019-01-08 17:35:00,4017,1,35,17,152,916,85,272,1859,698,0,35,0
2019-01-08 17:40:00,4293,1,40,17,154,998,87,309,1946,757,0,42,0
2019-01-08 17:45:00,4235,1,45,17,169,990,86,312,1886,739,0,53,0
2019-01-08 17:50:00,4175,1,50,17,158,960,85,310,1876,743,2,41,0
2019-01-08 17:55:00,4175,1,55,17,153,943,72,302,1942,724,1,38,0
2019-01-08 18:00:00,3918,1,0,18,137,876,87,283,1803,701,0,31,0
2019-01-08 18:05:00,4301,1,5,18,179,985,90,313,1929,777,1,27,0
2019-01-08 18:10:00,3303,1,10,18,143,704,85,232,1531,588,0,20,0
2019-01-08 18:15:00,4394,1,15,18,206,1019,99,349,1908,785,1,27,0
2019-01-08 18:20:00,4510,1,20,18,194,1004,92,421,1938,823,1,37,0
2019-01-08 18:25:00,4570,1,25,18,198,1000,86,407,1974,864,0,41,0
2019-01-08 18:30:00,4490,1,30,18,182,963,100,435,1925,837,0,48,0
2019-01-08 18:35:00,4377,1,35,18,164,943,99,456,1869,798,0,48,0
2019-01-08 18:40:00,4383,1,40,18,181,1007,85,470,1808,797,0,35,0
2019-01-08 18:45:00,4424,1,45,18,186,981,83,507,1789,838,0,40,0
2019-01-08 18:50:00,4486,1,50,18,177,992,81,532,1855,803,0,46,0
2019-01-08 18:55:00,4726,1,55,18,196,1027,81,538,1984,855,0,45,0
2019-01-08 19:00:00,4698,1,0,19,195,1013,104,542,1960,820,0,64,0
2019-01-08 19:05:00,4874,1,5,19,205,991,109,583,2096,839,0,51,0
2019-01-08 19:10:00,4919,1,10,19,187,950,98,577,2244,809,0,54,0
2019-01-08 19:15:00,5006,1,15,19,172,956,107,576,2300,830,1,64,0
2019-01-08 19:20:00,5140,1,20,19,182,975,110,571,2388,851,2,61,0
2019-01-08 19:25:00,5258,1,25,19,176,958,109,585,2514,854,1,61,0
2019-01-08 19:30:00,5233,1,30,19,161,910,93,544,2607,850,0,68,0
2019-01-08 19:35:00,4886,1,35,19,156,796,95,494,2463,807,0,75,0
2019-01-08 19:40:00,5345,1,40,19,177,939,105,512,2652,894,0,66,0
2019-01-08 19:45:00,5401,1,45,19,181,932,96,467,2773,872,1,79,0
2019-01-08 19:50:00,5512,1,50,19,181,908,93,511,2840,903,0,76,0
2019-01-08 19:55:00,5601,1,55,19,170,965,84,544,2872,902,0,64,0
2019-01-08 20:00:00,5748,1,0,20,193,978,105,537,2977,889,0,69,0
2019-01-08 20:05:00,5645,1,5,20,178,961,99,508,2923,913,0,63,0
2019-01-08 20:10:00,5699,1,10,20,173,1001,89,525,2934,923,0,54,0
2019-01-08 20:15:00,5574,1,15,20,181,975,100,523,2813,928,0,54,0
2019-01-08 20:20:00,5529,1,20,20,200,983,91,553,2762,900,0,40,0
2019-01-08 20:25:00,5595,1,25,20,182,1031,96,571,2787,888,0,40,0
2019-01-08 20:30:00,5500,1,30,20,186,1050,85,546,2708,891,0,34,0
2019-01-08 20:35:00,5217,1,35,20,184,983,76,535,2522,882,0,35,0
2019-01-08 20:40:00,5560,1,40,20,205,1052,85,570,2674,935,0,39,0
2019-01-08 20:45:00,5544,1,45,20,226,1067,82,542,2678,918,1,30,0
2019-01-08 20:50:00,5670,1,50,20,202,1113,89,555,2724,956,0,31,0
2019-01-08 20:55:00,5697,1,55,20,193,1143,99,536,2736,957,0,33,0
2019-01-08 21:00:00,5790,1,0,21,206,1168,104,568,2753,963,0,28,0
2019-01-08 21:05:00,5552,1,5,21,203,1146,107,559,2597,904,0,36,0
2019-01-08 21:10:00,5606,1,10,21,215,1182,98,552,2583,942,0,34,0
2019-01-08 21:15:00,5418,1,15,21,213,1173,99,536,2422,941,0,34,0
2019-01-08 21:20:00,5343,1,20,21,222,1165,113,517,2371,927,0,28,0
2019-01-08 21:25:00,5138,1,25,21,228,1171,106,497,2183,925,0,28,0
2019-01-08 21:30:00,5175,1,30,21,232,1179,114,551,2151,921,0,27,0
2019-01-08 21:35:00,5000,1,35,21,219,1182,92,525,2059,895,0,28,0
2019-01-08 21:40:00,5251,1,40,21,230,1242,92,545,2210,899,0,33,0
2019-01-08 21:45:00,5231,1,45,21,223,1223,109,537,2261,850,0,28,0
2019-01-08 21:50:00,5236,1,50,21,206,1237,102,569,2245,849,0,28,0
2019-01-08 21:55:00,5257,1,55,21,203,1245,90,585,2255,854,0,25,0
2019-01-08 22:00:00,5356,1,0,22,203,1247,103,581,2340,859,0,23,0
2019-01-08 22:05:00,5004,1,5,22,211,1161,89,535,2187,808,0,13,0
2019-01-08 22:10:00,5193,1,10,22,235,1258,102,579,2134,867,0,18,0
2019-01-08 22:15:00,5349,1,15,22,241,1294,104,624,2201,870,0,15,0
2019-01-08 22:20:00,5348,1,20,22,221,1300,93,590,2230,897,0,17,0
2019-01-08 22:25:00,5584,1,25,22,221,1324,101,610,2369,945,0,14,0
2019-01-08 22:30:00,5584,1,30,22,224,1345,89,588,2367,959,0,12,0
2019-01-08 22:35:00,5180,1,35,22,204,1107,87,554,2278,938,0,12,0
2019-01-08 22:40:00,5716,1,40,22,256,1326,102,577,2442,1003,0,10,0
2019-01-08 22:45:00,5730,1,45,22,240,1276,102,610,2491,1003,0,8,0
2019-01-08 22:50:00,5818,1,50,22,244,1286,107,594,2544,1030,0,13,0
2019-01-08 22:55:00,5890,1,55,22,238,1288,112,583,2663,1001,0,5,0
2019-01-08 23:00:00,6006,1,0,23,246,1290,95,608,2773,982,0,12,0
2019-01-08 23:05:00,6000,1,5,23,233,1243,104,604,2824,980,0,12,0
2019-01-08 23:10:00,6104,1,10,23,215,1304,96,598,2861,1013,1,16,0
2019-01-08 23:15:00,6057,1,15,23,192,1289,94,580,2839,1039,1,23,0
2019-01-08 23:20:00,6014,1,20,23,204,1221,94,563,2863,1049,0,20,0
2019-01-08 23:25:00,6000,1,25,23,218,1210,100,549,2859,1048,1,15,0
2019-01-08 23:30:00,6066,1,30,23,205,1221,97,557,2902,1060,2,22,0
2019-01-08 23:35:00,6037,1,35,23,217,1187,102,533,2929,1047,1,21,0
2019-01-08 23:40:00,6097,1,40,23,223,1159,89,588,2954,1066,1,17,0
2019-01-08 23:45:00,6132,1,45,23,220,1203,92,574,2966,1058,0,19,0
2019-01-08 23:50:00,6084,1,50,23,221,1139,83,552,2963,1097,0,29,0
2019-01-08 23:55:00,6068,1,55,23,225,1132,84,567,2931,1103,2,24,0
2019-01-09 00:00:00,6052,2,0,0,220,1124,83,564,2934,1098,1,28,0
2019-01-09 00:05:00,3948,2,5,0,115,487,37,336,2133,816,1,23,0
2019-01-09 00:10:00,2297,2,10,0,68,328,32,222,1182,452,1,12,0
2019-01-09 00:15:00,5700,2,15,0,223,1067,86,530,2682,1075,1,36,0
2019-01-09 00:20:00,5646,2,20,0,225,1040,79,518,2711,1048,0,25,0
2019-01-09 00:25:00,5643,2,25,0,223,1096,88,487,2736,998,1,14,0
2019-01-09 00:30:00,5596,2,30,0,220,1119,88,495,2709,944,0,21,0
2019-01-09 00:35:00,5649,2,35,0,214,1147,89,515,2738,915,0,31,0
2019-01-09 00:40:00,5555,2,40,0,221,1150,77,510,2678,887,0,32,0
2019-01-09 00:45:00,5568,2,45,0,227,1152,83,522,2680,870,0,34,0
2019-01-09 00:50:00,5488,2,50,0,198,1173,87,517,2659,818,0,36,0
2019-01-09 00:55:00,5413,2,55,0,202,1136,82,499,2634,824,0,36,0
2019-01-09 01:00:00,5387,2,0,1,212,1146,79,483,2634,802,0,31,0
2019-01-09 01:05:00,5313,2,5,1,194,1174,75,466,2592,782,0,30,0
2019-01-09 01:10:00,5215,2,10,1,189,1148,73,466,2532,772,0,35,0
2019-01-09 01:15:00,5333,2,15,1,218,1156,73,489,2591,772,0,34,0
2019-01-09 01:20:00,5404,2,20,1,215,1173,71,502,2647,768,0,28,0
2019-01-09 01:25:00,5382,2,25,1,224,1166,75,502,2621,766,0,28,0
2019-01-09 01:30:00,5328,2,30,1,214,1153,77,480,2662,719,0,23,0
2019-01-09 01:35:00,4889,2,35,1,196,1042,63,443,2463,658,0,24,0
2019-01-09 01:40:00,5221,2,40,1,210,1173,62,477,2616,655,0,28,0
2019-01-09 01:45:00,5170,2,45,1,199,1178,69,466,2600,628,1,29,0
2019-01-09 01:50:00,4839,2,50,1,175,1081,63,425,2488,574,0,33,0
2019-01-09 01:55:00,4804,2,55,1,193,1052,62,420,2495,549,1,32,0
2019-01-09 02:00:00,4825,2,0,2,197,1059,61,442,2531,511,0,24,0
2019-01-09 02:05:00,4460,2,5,2,180,959,59,380,2376,484,0,22,0
2019-01-09 02:10:00,4645,2,10,2,183,1029,70,413,2400,526,0,24,0
2019-01-09 02:15:00,4606,2,15,2,192,1021,69,400,2396,508,0,20,0
2019-01-09 02:20:00,4892,2,20,2,204,1095,77,405,2570,520,0,21,0
2019-01-09 02:25:00,4571,2,25,2,179,1048,71,387,2368,498,0,20,0
2019-01-09 02:30:00,4532,2,30,2,188,1017,72,400,2339,499,0,17,0
2019-01-09 02:35:00,4500,2,35,2,174,1029,75,402,2292,508,0,20,0
2019-01-09 02:40:00,4771,2,40,2,182,1080,64,423,2473,521,0,28,0
2019-01-09 02:45:00,4689,2,45,2,187,1066,77,425,2382,526,0,26,0
2019-01-09 02:50:00,4606,2,50,2,182,1041,74,407,2358,512,0,32,0
2019-01-09 02:55:00,4500,2,55,2,184,1030,71,411,2284,492,0,28,0
2019-01-09 03:00:00,4477,2,0,3,196,1049,73,396,2250,481,0,32,0
2019-01-09 03:05:00,4338,2,5,3,198,1038,68,397,2100,506,0,31,0
2019-01-09 03:10:00,4254,2,10,3,196,1038,69,407,2002,517,0,25,0
2019-01-09 03:15:00,4280,2,15,3,199,1076,80,398,1973,521,0,33,0
2019-01-09 03:20:00,4280,2,20,3,201,1086,72,405,1978,510,0,28,0
2019-01-09 03:25:00,4314,2,25,3,206,1094,76,408,1992,516,0,22,0
2019-01-09 03:30:00,4322,2,30,3,203,1116,71,406,1977,526,0,23,0
2019-01-09 03:35:00,4297,2,35,3,199,1102,75,389,1978,528,0,26,0
2019-01-09 03:40:00,4280,2,40,3,192,1109,81,398,1959,519,0,22,0
2019-01-09 03:45:00,4250,2,45,3,196,1102,77,395,1952,500,0,28,0
2019-01-09 03:50:00,4229,2,50,3,184,1113,79,390,1942,500,0,21,0
2019-01-09 03:55:00,4191,2,55,3,193,1081,86,395,1932,482,0,22,0
2019-01-09 04:00:00,4193,2,0,4,195,1086,91,392,1929,477,0,23,0
2019-01-09 04:05:00,4141,2,5,4,192,1106,83,390,1862,487,0,21,0
2019-01-09 04:10:00,4124,2,10,4,194,1109,79,397,1820,506,0,19,0
2019-01-09 04:15:00,4151,2,15,4,201,1093,90,399,1810,538,0,20,0
2019-01-09 04:20:00,4100,2,20,4,202,1082,85,399,1776,538,0,18,0
2019-01-09 04:25:00,4133,2,25,4,199,1088,77,402,1775,573,0,19,0
2019-01-09 04:30:00,4098,2,30,4,214,1070,78,400,1721,594,0,21,0
2019-01-09 04:35:00,4000,2,35,4,197,1042,80,384,1685,589,0,23,0
2019-01-09 04:40:00,4058,2,40,4,187,1079,79,391,1682,615,0,25,0
2019-01-09 04:45:00,4112,2,45,4,193,1099,77,405,1694,624,0,20,0
2019-01-09 04:50:00,4008,2,50,4,197,1090,76,395,1627,605,0,18,0
2019-01-09 04:55:00,3978,2,55,4,202,1093,63,392,1596,613,0,19,0
2019-01-09 05:00:00,4042,2,0,5,193,1111,73,409,1651,590,0,15,0
2019-01-09 05:05:00,3901,2,5,5,190,1091,68,392,1573,571,0,16,0
2019-01-09 05:10:00,4059,2,10,5,198,1150,63,402,1629,595,0,22,0
2019-01-09 05:15:00,3996,2,15,5,203,1129,67,402,1602,577,0,16,0
2019-01-09 05:20:00,3973,2,20,5,195,1105,62,410,1582,597,0,22,0
2019-01-09 05:25:00,3975,2,25,5,172,1104,68,435,1592,585,0,19,0
2019-01-09 05:30:00,3962,2,30,5,189,1093,58,422,1575,605,0,20,0
2019-01-09 05:35:00,3766,2,35,5,170,1033,56,392,1502,592,0,21,0
2019-01-09 05:40:00,3948,2,40,5,179,1097,59,413,1529,650,0,21,0
2019-01-09 05:45:00,3872,2,45,5,172,1044,84,405,1512,636,0,19,0
2019-01-09 05:50:00,3823,2,50,5,176,1053,74,400,1458,640,0,22,0
2019-01-09 05:55:00,3774,2,55,5,159,1046,73,381,1467,629,1,18,0
2019-01-09 06:00:00,3761,2,0,6,158,1030,72,388,1434,663,0,16,0
2019-01-09 06:05:00,2749,2,5,6,126,865,53,298,963,437,0,7,0
2019-01-09 06:10:00,2663,2,10,6,113,854,52,278,920,436,0,10,0
2019-01-09 06:15:00,2655,2,15,6,122,843,51,284,918,428,0,9,0
2019-01-09 06:20:00,2630,2,20,6,114,765,49,285,931,482,0,4,0
2019-01-09 06:25:00,2074,2,25,6,92,735,41,222,666,314,0,4,0
2019-01-09 06:30:00,2610,2,30,6,105,826,55,268,886,465,0,5,0
2019-01-09 06:35:00,2490,2,35,6,97,769,54,263,851,450,0,6,0
2019-01-09 06:40:00,3700,2,40,6,122,971,57,371,1305,857,1,16,0
2019-01-09 06:45:00,3543,2,45,6,122,833,71,362,1333,815,0,7,0
2019-01-09 06:50:00,3428,2,50,6,118,801,71,327,1299,801,1,10,0
2019-01-09 06:55:00,3432,2,55,6,120,779,59,343,1291,825,3,12,0
2019-01-09 07:00:00,3523,2,0,7,116,775,62,340,1379,839,1,11,0
2019-01-09 07:05:00,3500,2,5,7,119,746,67,327,1416,812,1,12,0
2019-01-09 07:10:00,3778,2,10,7,137,847,65,349,1480,886,1,13,0
2019-01-09 07:15:00,3848,2,15,7,141,825,72,381,1500,915,0,14,0
2019-01-09 07:20:00,3956,2,20,7,152,842,95,401,1521,934,0,11,0
2019-01-09 07:25:00,4192,2,25,7,146,931,108,434,1598,961,1,13,0
2019-01-09 07:30:00,4334,2,30,7,155,982,133,461,1623,969,3,8,0
2019-01-09 07:35:00,3866,2,35,7,149,877,108,397,1418,910,0,7,0
2019-01-09 07:40:00,4271,2,40,7,176,1071,86,434,1515,985,1,3,0
2019-01-09 07:45:00,4185,2,45,7,192,1049,76,438,1504,917,1,8,0
2019-01-09 07:50:00,4141,2,50,7,184,1059,77,436,1439,936,1,9,0
2019-01-09 07:55:00,4054,2,55,7,156,1088,85,423,1404,894,0,4,0
2019-01-09 08:00:00,3969,2,0,8,150,1035,87,365,1430,896,1,5,0
2019-01-09 08:05:00,3576,2,5,8,144,891,83,352,1259,840,0,7,0
2019-01-09 08:10:00,3667,2,10,8,136,917,109,387,1240,870,2,6,0
2019-01-09 08:15:00,3514,2,15,8,129,848,93,417,1212,808,1,6,0
2019-01-09 08:20:00,3343,2,20,8,105,775,92,434,1175,753,2,7,0
2019-01-09 08:25:00,3181,2,25,8,96,693,94,404,1145,744,1,4,0
2019-01-09 08:30:00,3287,2,30,8,107,696,115,446,1155,761,2,5,0
2019-01-09 08:35:00,3000,2,35,8,84,612,98,450,1041,700,4,11,0
2019-01-09 08:40:00,3174,2,40,8,101,657,104,506,1097,698,0,11,0
2019-01-09 08:45:00,3169,2,45,8,94,659,107,517,1075,701,2,14,0
2019-01-09 08:50:00,3208,2,50,8,85,634,101,552,1123,707,2,4,0
2019-01-09 08:55:00,3265,2,55,8,99,652,96,527,1173,708,2,8,0
2019-01-09 09:00:00,3419,2,0,9,95,628,100,583,1312,692,0,9,0
2019-01-09 09:05:00,3597,2,5,9,84,661,129,628,1416,672,2,5,0
2019-01-09 09:10:00,3981,2,10,9,98,684,144,695,1660,687,3,10,0
2019-01-09 09:15:00,4068,2,15,9,113,665,117,736,1727,693,1,16,0
2019-01-09 09:20:00,4171,2,20,9,101,632,129,761,1869,663,0,16,0
2019-01-09 09:25:00,4304,2,25,9,93,623,128,773,2029,637,2,19,0
2019-01-09 09:30:00,4453,2,30,9,106,584,130,788,2211,612,2,20,0
2019-01-09 09:35:00,4303,2,35,9,94,550,117,796,2175,548,0,23,0
2019-01-09 09:40:00,4094,2,40,9,88,516,110,714,2120,518,1,27,0
2019-01-09 09:45:00,4029,2,45,9,97,468,89,661,2192,496,0,26,0
2019-01-09 09:50:00,4001,2,50,9,83,442,84,664,2191,507,0,30,0
2019-01-09 09:55:00,4216,2,55,9,100,484,82,668,2351,500,1,30,0
2019-01-09 10:00:00,4422,2,0,10,109,486,85,672,2538,498,0,34,0
2019-01-09 10:05:00,4626,2,5,10,97,478,83,729,2694,506,0,39,0
2019-01-09 10:10:00,4696,2,10,10,100,495,81,708,2764,515,0,33,0
2019-01-09 10:15:00,4806,2,15,10,108,469,73,685,2902,534,1,34,0
2019-01-09 10:20:00,4814,2,20,10,123,471,79,703,2841,566,1,30,0
2019-01-09 10:25:00,4863,2,25,10,106,488,75,711,2942,518,0,23,0
2019-01-09 10:30:00,4778,2,30,10,107,481,54,678,2926,506,2,24,0
2019-01-09 10:35:00,4593,2,35,10,112,440,58,636,2831,491,1,24,0
2019-01-09 10:40:00,4626,2,40,10,124,459,58,622,2834,498,1,30,0
2019-01-09 10:45:00,4555,2,45,10,124,470,57,610,2777,486,0,31,0
2019-01-09 10:50:00,4595,2,50,10,119,486,54,607,2797,491,0,41,0
2019-01-09 10:55:00,4736,2,55,10,134,487,65,637,2868,512,0,33,0
2019-01-09 11:00:00,4803,2,0,11,127,483,61,611,2974,512,0,35,0
2019-01-09 11:05:00,4601,2,5,11,138,485,47,578,2845,472,1,35,0
2019-01-09 11:10:00,4948,2,10,11,155,521,50,587,3083,509,0,43,0
2019-01-09 11:15:00,5000,2,15,11,138,531,45,567,3123,555,1,40,0
2019-01-09 11:20:00,4994,2,20,11,120,564,61,597,3064,549,3,36,0
2019-01-09 11:25:00,5014,2,25,11,128,570,61,619,3003,594,1,38,0
2019-01-09 11:30:00,4994,2,30,11,137,583,51,619,2933,637,1,33,0
2019-01-09 11:35:00,5002,2,35,11,141,586,57,598,2959,625,0,36,0
2019-01-09 11:40:00,5005,2,40,11,144,608,53,561,2964,636,1,38,0
